kind,n,m,structure,workload,threads,queries,build_ns,index_bytes,analytic_bytes,scratch_bytes,wall_ns,throughput_qps,p50_ns,p99_ns,chunk,spread,checksum
rmat,32768,467546,adjlist-exact,bfs-batch,1,512,5529691,2787904,2656640,114688,640101135,799.87,1229270,1603052,1,1.1073,152751002624
rmat,32768,467546,adjlist-exact,bfs-batch,2,512,5529691,2787904,2656640,231424,308537108,1659.44,1186861,1567769,1,1.2533,152751002624
rmat,32768,467546,adjlist-exact,bfs-batch,4,512,5529691,2787904,2656640,460800,161248959,3175.21,1237135,1702185,1,1.0931,152751002624
rmat,32768,467546,adjlist-exact,dfs,1,64,5529691,2787904,2656640,1053696,233500928,274.09,3619405,4432472,1,1.0588,19093875328
rmat,32768,467546,adjlist-exact,dfs,2,64,5529691,2787904,2656640,2107392,119368847,536.15,3705696,6718174,1,1.0612,19093875328
rmat,32768,467546,adjlist-exact,dfs,4,64,5529691,2787904,2656640,4214784,61343519,1043.30,3564769,6573453,1,1.2271,19093875328
rmat,32768,467546,adjlist-exact,dfs,1,512,5529691,2787904,2656640,1053696,1771397451,289.04,3417039,4784530,1,1.1435,152154405320
rmat,32768,467546,adjlist-exact,dfs,2,512,5529691,2787904,2656640,2107392,971565397,526.98,3777711,6650554,1,1.0470,152154405320
rmat,32768,467546,adjlist-exact,dfs,4,512,5529691,2787904,2656640,4214784,480272496,1066.06,3785944,6042297,1,1.1150,152154405320
rmat,32768,467546,csr,bfs,1,64,3530085,2015280,2001308,99328,99474388,643.38,1548374,2075471,1,1.4938,19093875328
rmat,32768,467546,csr,bfs,2,64,3530085,2015280,2001308,198656,46359544,1380.51,1489354,1869457,1,1.2141,19093875328
rmat,32768,467546,csr,bfs,4,64,3530085,2015280,2001308,397312,24908460,2569.41,1515777,2765945,1,1.1332,19093875328
rmat,32768,467546,csr,bfs,1,512,3530085,2015280,2001308,99328,749054156,683.53,1493840,2782035,1,1.0630,152751002624
rmat,32768,467546,csr,bfs,2,512,3530085,2015280,2001308,198656,372647826,1373.95,1477253,2011620,1,1.1352,152751002624
rmat,32768,467546,csr,bfs,4,512,3530085,2015280,2001308,397312,186486318,2745.51,1488501,2056925,1,1.0476,152751002624
rmat,32768,467546,csr,bfs-batch,1,64,3530085,2015280,2001308,114688,67980783,941.44,1062255,1254537,1,1.1467,18795583183
rmat,32768,467546,csr,bfs-batch,2,64,3530085,2015280,2001308,229376,36178110,1769.03,1109605,1742566,1,1.0326,18795583183
rmat,32768,467546,csr,bfs-batch,4,64,3530085,2015280,2001308,461440,16987751,3767.42,1076595,1346468,1,1.3515,18795583183
rmat,32768,467546,csr,bfs-batch,1,512,3530085,2015280,2001308,114688,476251594,1075.06,914036,1139826,1,1.2732,152751002624
rmat,32768,467546,csr,bfs-batch,2,512,3530085,2015280,2001308,231424,277180106,1847.17,1074232,1521293,1,1.0506,152751002624
rmat,32768,467546,csr,bfs-batch,4,512,3530085,2015280,2001308,460800,131266728,3900.46,997663,1412746,1,1.2256,152751002624
rmat,32768,467546,csr,dfs,1,64,3530085,2015280,2001308,1053696,171469594,373.24,2638076,4165061,1,1.0385,19093875328
rmat,32768,467546,csr,dfs,2,64,3530085,2015280,2001308,2107392,94343944,678.37,2932103,6238649,1,1.2287,19093875328
rmat,32768,467546,csr,dfs,4,64,3530085,2015280,2001308,4214784,55848935,1145.95,3243643,7125312,1,1.2407,19093875328
rmat,32768,467546,csr,dfs,1,512,3530085,2015280,2001308,1053696,1608301984,318.35,2888820,4783000,1,1.1088,152154405320
rmat,32768,467546,csr,dfs,2,512,3530085,2015280,2001308,2107392,834934950,613.22,3169734,4462521,1,1.0553,152154405320
rmat,32768,467546,csr,dfs,4,512,3530085,2015280,2001308,4214784,387292531,1322.00,2919687,4531448,1,1.1720,152154405320
rmat,32768,467546,csr-slices,bfs,1,64,5354757,2662448,2656664,99328,111825093,572.32,1753602,1956714,1,1.1106,19093875328
rmat,32768,467546,csr-slices,bfs,2,64,5354757,2662448,2656664,198656,58743458,1089.48,1801244,2208894,1,1.0835,19093875328
rmat,32768,467546,csr-slices,bfs,4,64,5354757,2662448,2656664,397312,28486007,2246.72,1738879,2129284,1,1.1236,19093875328
rmat,32768,467546,csr-slices,bfs,1,512,5354757,2662448,2656664,99328,920523548,556.21,1795450,2024914,1,1.2365,152751002624
rmat,32768,467546,csr-slices,bfs,2,512,5354757,2662448,2656664,198656,475268019,1077.29,1781650,3146144,1,1.0668,152751002624
rmat,32768,467546,csr-slices,bfs,4,512,5354757,2662448,2656664,397312,216631120,2363.46,1689795,2273632,1,1.0852,152751002624
rmat,32768,467546,csr-slices,bfs-batch,1,64,5354757,2662448,2656664,114688,79648626,803.53,1252089,1477223,1,1.1246,18795583183
rmat,32768,467546,csr-slices,bfs-batch,2,64,5354757,2662448,2656664,229376,40788214,1569.08,1235055,2073058,1,1.1690,18795583183
rmat,32768,467546,csr-slices,bfs-batch,4,64,5354757,2662448,2656664,461440,22782488,2809.18,1301082,2216098,1,1.0891,18795583183
rmat,32768,467546,csr-slices,bfs-batch,1,512,5354757,2662448,2656664,114688,610159152,839.13,1178017,1502057,1,1.0890,152751002624
rmat,32768,467546,csr-slices,bfs-batch,2,512,5354757,2662448,2656664,231424,311012573,1646.24,1177702,1948068,1,1.0967,152751002624
rmat,32768,467546,csr-slices,bfs-batch,4,512,5354757,2662448,2656664,460800,154721490,3309.17,1178940,2059093,1,1.0588,152751002624
rmat,32768,467546,csr-slices,dfs,1,64,5354757,2662448,2656664,1053696,248413334,257.64,3817230,6266241,1,1.1428,19093875328
rmat,32768,467546,csr-slices,dfs,2,64,5354757,2662448,2656664,2107392,119693317,534.70,3559432,7412399,1,1.1148,19093875328
rmat,32768,467546,csr-slices,dfs,4,64,5354757,2662448,2656664,4214784,66418605,963.59,3834773,6690820,1,1.3061,19093875328
rmat,32768,467546,csr-slices,dfs,1,512,5354757,2662448,2656664,1053696,1798555222,284.67,3392803,4898848,1,1.1743,152154405320
rmat,32768,467546,csr-slices,dfs,2,512,5354757,2662448,2656664,2107392,960918667,532.82,3660545,5361644,1,1.1940,152154405320
rmat,32768,467546,csr-slices,dfs,4,512,5354757,2662448,2656664,4214784,457419992,1119.32,3450990,5637335,1,1.1678,152154405320
rmat,32768,467546,edgelist,bfs,1,64,2424780,3743872,3740392,99328,263031519,243.32,4039198,5590746,1,1.0384,19093875328
rmat,32768,467546,edgelist,bfs,2,64,2424780,3743872,3740392,198656,126780310,504.81,3857520,4794859,1,1.4001,19093875328
rmat,32768,467546,edgelist,bfs,4,64,2424780,3743872,3740392,397312,69130240,925.79,4093292,5753626,1,1.1225,19093875328
rmat,32768,467546,edgelist,bfs,1,512,2424780,3743872,3740392,99328,1641023167,312.00,3185261,3525622,1,1.2914,152751002624
rmat,32768,467546,edgelist,bfs,2,512,2424780,3743872,3740392,198656,973991627,525.67,3744212,4521195,1,1.1003,152751002624
rmat,32768,467546,edgelist,bfs,4,512,2424780,3743872,3740392,397312,500474494,1023.03,3945184,5464869,1,1.0785,152751002624
rmat,32768,467546,edgelist,bfs-batch,1,64,2424780,3743872,3740392,114688,204130414,313.53,3082391,5050018,1,1.2823,18795583183
rmat,32768,467546,edgelist,bfs-batch,2,64,2424780,3743872,3740392,229376,112776828,567.49,3719390,4346483,1,1.1340,18795583183
rmat,32768,467546,edgelist,bfs-batch,4,64,2424780,3743872,3740392,458752,58747947,1089.40,3639289,4277909,1,1.1059,18795583183
rmat,32768,467546,edgelist,bfs-batch,1,512,2424780,3743872,3740392,114688,1887830933,271.21,3665796,5731762,1,1.0964,152751002624
rmat,32768,467546,edgelist,bfs-batch,2,512,2424780,3743872,3740392,229376,914083565,560.12,3427485,5633957,1,1.1092,152751002624
rmat,32768,467546,edgelist,bfs-batch,4,512,2424780,3743872,3740392,458752,504863095,1014.14,3859971,5450466,1,1.0704,152751002624
rmat,32768,467546,edgelist,dfs,1,64,2424780,3743872,3740392,1053696,362775693,176.42,5621458,7202391,1,1.1234,19093875328
rmat,32768,467546,edgelist,dfs,2,64,2424780,3743872,3740392,2107392,172026463,372.04,5495423,7909734,1,1.0732,19093875328
rmat,32768,467546,edgelist,dfs,4,64,2424780,3743872,3740392,4214784,102275666,625.76,5998360,12796782,1,1.0495,19093875328
rmat,32768,467546,edgelist,dfs,1,512,2424780,3743872,3740392,1053696,3046752331,168.05,5997590,8150245,1,1.0424,152154405320
rmat,32768,467546,edgelist,dfs,2,512,2424780,3743872,3740392,2107392,1510692699,338.92,5841352,8562605,1,1.0640,152154405320
rmat,32768,467546,edgelist,dfs,4,512,2424780,3743872,3740392,4214784,723214052,707.95,5676791,7997387,1,1.1135,152154405320
rmat,32768,467546,varint-csr,bfs,1,64,8160126,1146944,1131752,99328,227686559,281.09,3543299,4127482,1,1.1189,19093875328
rmat,32768,467546,varint-csr,bfs,2,64,8160126,1146944,1131752,198656,114853379,557.23,3540664,4467090,1,1.5714,19093875328
rmat,32768,467546,varint-csr,bfs,4,64,8160126,1146944,1131752,397312,53275349,1201.31,3216372,3871429,1,1.1610,19093875328
rmat,32768,467546,varint-csr,bfs,1,512,8160126,1146944,1131752,99328,1766091533,289.91,3379561,5199417,1,1.0539,152751002624
rmat,32768,467546,varint-csr,bfs,2,512,8160126,1146944,1131752,198656,869827717,588.62,3528226,4094797,1,1.0854,152751002624
rmat,32768,467546,varint-csr,bfs,4,512,8160126,1146944,1131752,397312,445162467,1150.14,3543242,5037758,1,1.0710,152751002624
rmat,32768,467546,varint-csr,bfs-batch,1,64,8160126,1146944,1131752,114688,163743166,390.86,2578466,2780805,1,1.3917,18795583183
rmat,32768,467546,varint-csr,bfs-batch,2,64,8160126,1146944,1131752,229376,100152096,639.03,3185154,8522510,1,1.0591,18795583183
rmat,32768,467546,varint-csr,bfs-batch,4,64,8160126,1146944,1131752,458752,51863128,1234.02,3233512,4461830,1,1.2163,18795583183
rmat,32768,467546,varint-csr,bfs-batch,1,512,8160126,1146944,1131752,114688,1672772417,306.08,3282712,4603139,1,1.0483,152751002624
rmat,32768,467546,varint-csr,bfs-batch,2,512,8160126,1146944,1131752,229376,859744253,595.53,3294156,4863750,1,1.0584,152751002624
rmat,32768,467546,varint-csr,bfs-batch,4,512,8160126,1146944,1131752,458752,412543446,1241.08,3269322,3825540,1,1.0667,152751002624
rmat,32768,467546,varint-csr,dfs,1,64,8160126,1146944,1131752,1053696,334244519,191.48,5210124,7524288,1,1.0496,19093875328
rmat,32768,467546,varint-csr,dfs,2,64,8160126,1146944,1131752,2107392,164222631,389.71,5061591,7975542,1,1.0568,19093875328
rmat,32768,467546,varint-csr,dfs,4,64,8160126,1146944,1131752,4214784,82230270,778.30,5158854,9420205,1,1.2385,19093875328
rmat,32768,467546,varint-csr,dfs,1,512,8160126,1146944,1131752,1053696,2596835022,197.16,5106412,7519267,1,1.1021,152154405320
rmat,32768,467546,varint-csr,dfs,2,512,8160126,1146944,1131752,2107392,1227283232,417.18,5066804,7575696,1,1.1086,152154405320
rmat,32768,467546,varint-csr,dfs,4,512,8160126,1146944,1131752,4214784,672154358,761.73,5164218,8617854,1,1.1076,152154405320
rmat,32768,467546,hybrid,bfs,1,64,6344308,2093200,2082476,99328,93643493,683.44,1534855,1784995,1,1.0999,19093875328
rmat,32768,467546,hybrid,bfs,2,64,6344308,2093200,2082476,198656,45904444,1394.20,1353470,1992579,1,1.1515,19093875328
rmat,32768,467546,hybrid,bfs,4,64,6344308,2093200,2082476,397312,27045298,2366.40,1573582,2733252,1,1.1809,19093875328
rmat,32768,467546,hybrid,bfs,1,512,6344308,2093200,2082476,99328,773401865,662.01,1467341,2335776,1,1.0831,152751002624
rmat,32768,467546,hybrid,bfs,2,512,6344308,2093200,2082476,198656,370695678,1381.19,1359433,2363796,1,1.1793,152751002624
rmat,32768,467546,hybrid,bfs,4,512,6344308,2093200,2082476,397312,203389972,2517.33,1553970,2154979,1,1.2576,152751002624
rmat,32768,467546,hybrid,bfs-batch,1,64,6344308,2093200,2082476,114688,71689699,892.74,1132602,1326438,1,1.0846,18795583183
rmat,32768,467546,hybrid,bfs-batch,2,64,6344308,2093200,2082476,231424,38114630,1679.15,1195204,1325479,1,1.1430,18795583183
rmat,32768,467546,hybrid,bfs-batch,4,64,6344308,2093200,2082476,462848,19179041,3336.98,1178077,1825802,1,1.1945,18795583183
rmat,32768,467546,hybrid,bfs-batch,1,512,6344308,2093200,2082476,114688,590473075,867.10,1158013,2132198,1,1.1223,152751002624
rmat,32768,467546,hybrid,bfs-batch,2,512,6344308,2093200,2082476,229376,300166897,1705.72,1161180,1504618,1,1.0556,152751002624
rmat,32768,467546,hybrid,bfs-batch,4,512,6344308,2093200,2082476,460800,140336600,3648.37,1054554,1808869,1,1.0553,152751002624
rmat,32768,467546,hybrid,dfs,1,64,6344308,2093200,2082476,1053696,175049453,365.61,2683161,4993800,1,1.2990,19093875328
rmat,32768,467546,hybrid,dfs,2,64,6344308,2093200,2082476,2107392,92345968,693.05,2740383,5132478,1,1.3625,19093875328
rmat,32768,467546,hybrid,dfs,4,64,6344308,2093200,2082476,4214784,59681109,1072.37,3450747,6664279,1,1.0550,19093875328
rmat,32768,467546,hybrid,dfs,1,512,6344308,2093200,2082476,1053696,1464752309,349.55,2756313,4368697,1,1.2368,152154405320
rmat,32768,467546,hybrid,dfs,2,512,6344308,2093200,2082476,2107392,888733577,576.10,3402367,5018244,1,1.0446,152154405320
rmat,32768,467546,hybrid,dfs,4,512,6344308,2093200,2082476,4214784,428466776,1194.96,3342184,5975872,1,1.1258,152154405320
rmat,32768,467546,bitmatrix,bfs,1,64,197188767,134217776,134217752,99328,1060080614,60.37,16809621,19928608,1,1.2220,19093875328
rmat,32768,467546,bitmatrix,bfs,2,64,197188767,134217776,134217752,198656,485884168,131.72,15153829,17703994,1,1.2519,19093875328
rmat,32768,467546,bitmatrix,bfs,4,64,197188767,134217776,134217752,397312,234072194,273.42,13600673,18849507,1,1.0891,19093875328
rmat,32768,467546,bitmatrix,bfs,1,512,197188767,134217776,134217752,99328,8570380373,59.74,16586167,22540899,1,1.1077,152751002624
rmat,32768,467546,bitmatrix,bfs,2,512,197188767,134217776,134217752,198656,3781086678,135.41,14487188,19203195,1,1.1664,152751002624
rmat,32768,467546,bitmatrix,bfs,4,512,197188767,134217776,134217752,397312,1752311358,292.19,13642431,17107599,1,1.0560,152751002624
rmat,32768,467546,bitmatrix,bfs-batch,1,64,197188767,134217776,134217752,114688,1138383281,56.22,17831163,22782775,1,1.1154,18795583183
rmat,32768,467546,bitmatrix,bfs-batch,2,64,197188767,134217776,134217752,229376,448070813,142.83,13817698,19084597,1,1.2517,18795583183
rmat,32768,467546,bitmatrix,bfs-batch,4,64,197188767,134217776,134217752,458752,202964793,315.33,12887963,15843953,1,1.1134,18795583183
rmat,32768,467546,bitmatrix,bfs-batch,1,512,197188767,134217776,134217752,114688,8099220305,63.22,15881206,21924202,1,1.1737,152751002624
rmat,32768,467546,bitmatrix,bfs-batch,2,512,197188767,134217776,134217752,229376,4097068818,124.97,15690742,19375918,1,1.0911,152751002624
rmat,32768,467546,bitmatrix,bfs-batch,4,512,197188767,134217776,134217752,458752,1611053078,317.80,12514828,16341687,1,1.1264,152751002624
rmat,32768,467546,bitmatrix,dfs,1,64,197188767,134217776,134217752,1053696,1383854641,46.25,22137941,25001875,1,1.0584,19093875328
rmat,32768,467546,bitmatrix,dfs,2,64,197188767,134217776,134217752,2107392,692169863,92.46,19995938,58548239,1,1.0814,19093875328
rmat,32768,467546,bitmatrix,dfs,4,64,197188767,134217776,134217752,4214784,287990673,222.23,16815544,22643112,1,1.1797,19093875328
rmat,32768,467546,bitmatrix,dfs,1,512,197188767,134217776,134217752,1053696,11084705606,46.19,21815732,28981438,1,1.0710,152154405320
rmat,32768,467546,bitmatrix,dfs,2,512,197188767,134217776,134217752,2107392,5242758830,97.66,20501921,24844588,1,1.0390,152154405320
rmat,32768,467546,bitmatrix,dfs,4,512,197188767,134217776,134217752,4214784,2078449978,246.34,16058691,19813135,1,1.0922,152154405320
grid,19881,78960,adjmap,bfs,1,64,4807120,1629392,1272352,97720,34399628,1860.49,514049,741702,1,1.1484,12647496960
grid,19881,78960,adjmap,bfs,2,64,4807120,1629392,1272352,195440,17650321,3626.00,524326,1205549,1,1.2420,12647496960
grid,19881,78960,adjmap,bfs,4,64,4807120,1629392,1272352,390880,11371142,5628.28,733715,1188457,1,1.0982,12647496960
grid,19881,78960,adjmap,bfs,1,512,4807120,1629392,1272352,97720,279550644,1831.51,519929,896284,1,1.0573,101179975680
grid,19881,78960,adjmap,bfs,2,512,4807120,1629392,1272352,195440,129319143,3959.20,494639,821762,1,1.2341,101179975680
grid,19881,78960,adjmap,bfs,4,512,4807120,1629392,1272352,390880,70548109,7257.46,519068,1345330,1,1.1113,101179975680
grid,19881,78960,adjmap,bfs-batch,1,64,4807120,1629392,1272352,97720,39357937,1626.10,566018,992747,1,1.1714,12647496960
grid,19881,78960,adjmap,bfs-batch,2,64,4807120,1629392,1272352,195440,16493012,3880.43,472458,992493,1,1.5397,12647496960
grid,19881,78960,adjmap,bfs-batch,4,64,4807120,1629392,1272352,390880,8430115,7591.83,497256,901405,1,1.2488,12647496960
grid,19881,78960,adjmap,bfs-batch,1,512,4807120,1629392,1272352,97720,285521281,1793.21,518030,997698,1,1.1194,101179975680
grid,19881,78960,adjmap,bfs-batch,2,512,4807120,1629392,1272352,195440,153653818,3332.17,556905,1142526,1,1.1325,101179975680
grid,19881,78960,adjmap,bfs-batch,4,512,4807120,1629392,1272352,390880,66344829,7717.26,459859,1142891,1,1.3673,101179975680
grid,19881,78960,adjmap,dfs,1,64,4807120,1629392,1272352,183736,48465558,1320.53,731021,1146143,1,1.1460,12647496960
grid,19881,78960,adjmap,dfs,2,64,4807120,1629392,1272352,367472,24256603,2638.46,732953,1074752,1,1.1239,12647496960
grid,19881,78960,adjmap,dfs,4,64,4807120,1629392,1272352,734944,12437225,5145.84,723772,1802292,1,1.1959,12647496960
grid,19881,78960,adjmap,dfs,1,512,4807120,1629392,1272352,183736,316948299,1615.41,591801,1013206,1,1.3899,101179975680
grid,19881,78960,adjmap,dfs,2,512,4807120,1629392,1272352,367472,202540219,2527.89,751946,1355688,1,1.1348,101179975680
grid,19881,78960,adjmap,dfs,4,512,4807120,1629392,1272352,734944,99695674,5135.63,727098,1704027,1,1.0965,101179975680
grid,19881,78960,adjlist,bfs,1,64,1211768,801472,795232,97720,17071944,3748.84,260053,426070,1,1.1142,12647496960
grid,19881,78960,adjlist,bfs,2,64,1211768,801472,795232,195440,8661860,7388.71,265398,393549,1,1.0842,12647496960
grid,19881,78960,adjlist,bfs,4,64,1211768,801472,795232,390880,5290869,12096.31,262060,1007397,1,1.3853,12647496960
grid,19881,78960,adjlist,bfs,1,512,1211768,801472,795232,97720,138961642,3684.47,265112,387246,1,1.1180,101179975680
grid,19881,78960,adjlist,bfs,2,512,1211768,801472,795232,195440,71444442,7166.41,267830,372114,1,1.3234,101179975680
grid,19881,78960,adjlist,bfs,4,512,1211768,801472,795232,390880,36783697,13919.21,269739,897519,1,1.4794,101179975680
grid,19881,78960,adjlist,bfs-batch,1,64,1211768,801472,795232,97720,14615266,4378.98,224906,344462,1,1.3181,12647496960
grid,19881,78960,adjlist,bfs-batch,2,64,1211768,801472,795232,195440,7550889,8475.82,226534,376474,1,1.8009,12647496960
grid,19881,78960,adjlist,bfs-batch,4,64,1211768,801472,795232,390880,3585194,17851.20,217452,296415,1,1.3406,12647496960
grid,19881,78960,adjlist,bfs-batch,1,512,1211768,801472,795232,97720,86848500,5895.32,167649,206287,1,1.4447,101179975680
grid,19881,78960,adjlist,bfs-batch,2,512,1211768,801472,795232,195440,53168009,9629.85,206979,296043,1,1.3213,101179975680
grid,19881,78960,adjlist,bfs-batch,4,512,1211768,801472,795232,390880,29475206,17370.53,223442,354368,1,1.1855,101179975680
grid,19881,78960,adjlist,dfs,1,64,1211768,801472,795232,183736,19275487,3320.28,296129,416243,1,1.1024,12647496960
grid,19881,78960,adjlist,dfs,2,64,1211768,801472,795232,367472,9521593,6721.56,284271,452682,1,1.1033,12647496960
grid,19881,78960,adjlist,dfs,4,64,1211768,801472,795232,734944,5575052,11479.71,289595,1066542,1,1.4117,12647496960
grid,19881,78960,adjlist,dfs,1,512,1211768,801472,795232,183736,151777258,3373.36,292006,372831,1,1.0981,101179975680
grid,19881,78960,adjlist,dfs,2,512,1211768,801472,795232,367472,74891364,6836.57,286268,619173,1,1.0683,101179975680
grid,19881,78960,adjlist,dfs,4,512,1211768,801472,795232,734944,38264186,13380.66,284322,427692,1,1.3394,101179975680
grid,19881,78960,adjlist-exact,bfs,1,64,3099326,801440,793008,97720,17122377,3737.80,264730,449575,1,1.2944,12647496960
grid,19881,78960,adjlist-exact,bfs,2,64,3099326,801440,793008,195440,7695404,8316.65,215842,503918,1,1.2549,12647496960
grid,19881,78960,adjlist-exact,bfs,4,64,3099326,801440,793008,390880,4949173,12931.45,256054,958929,1,1.2537,12647496960
grid,19881,78960,adjlist-exact,bfs,1,512,3099326,801440,793008,97720,134123762,3817.37,260501,323789,1,1.0351,101179975680
grid,19881,78960,adjlist-exact,bfs,2,512,3099326,801440,793008,195440,68757074,7446.51,261787,429649,1,1.0543,101179975680
grid,19881,78960,adjlist-exact,bfs,4,512,3099326,801440,793008,390880,35143784,14568.72,259868,598848,1,1.1532,101179975680
grid,19881,78960,adjlist-exact,bfs-batch,1,64,3099326,801440,793008,97720,13999643,4571.55,213055,356066,1,1.3354,12647496960
grid,19881,78960,adjlist-exact,bfs-batch,2,64,3099326,801440,793008,195440,6361051,10061.23,183038,324293,1,1.6171,12647496960
grid,19881,78960,adjlist-exact,bfs-batch,4,64,3099326,801440,793008,390880,4404776,14529.68,217942,1105192,1,1.1104,12647496960
grid,19881,78960,adjlist-exact,bfs-batch,1,512,3099326,801440,793008,97720,112427101,4554.06,212106,364791,1,1.0492,101179975680
grid,19881,78960,adjlist-exact,bfs-batch,2,512,3099326,801440,793008,195440,59483382,8607.45,223771,384583,1,1.1575,101179975680
grid,19881,78960,adjlist-exact,bfs-batch,4,512,3099326,801440,793008,390880,27178952,18838.11,211789,321725,1,1.5389,101179975680
grid,19881,78960,adjlist-exact,dfs,1,64,3099326,801440,793008,183736,15359107,4166.91,230687,414689,1,1.6050,12647496960
grid,19881,78960,adjlist-exact,dfs,2,64,3099326,801440,793008,367472,9432314,6785.19,286757,431058,1,1.0952,12647496960
grid,19881,78960,adjlist-exact,dfs,4,64,3099326,801440,793008,734944,5494004,11649.06,288103,1145455,1,2.8586,12647496960
grid,19881,78960,adjlist-exact,dfs,1,512,3099326,801440,793008,183736,149532239,3424.01,287919,361401,1,1.0749,101179975680
grid,19881,78960,adjlist-exact,dfs,2,512,3099326,801440,793008,367472,74674360,6856.44,285254,392149,1,1.0668,101179975680
grid,19881,78960,adjlist-exact,dfs,4,512,3099326,801440,793008,734944,36050504,14202.30,277498,570295,1,1.0530,101179975680
grid,19881,78960,csr,bfs,1,64,639345,401456,395416,97720,16776344,3814.90,256060,401395,1,1.1268,12647496960
grid,19881,78960,csr,bfs,2,64,639345,401456,395416,195440,8827346,7250.20,269847,344554,1,1.0735,12647496960
grid,19881,78960,csr,bfs,4,64,639345,401456,395416,390880,5217097,12267.36,275116,1028834,1,1.2097,12647496960
grid,19881,78960,csr,bfs,1,512,639345,401456,395416,97720,135395911,3781.50,256050,404508,1,1.0950,101179975680
grid,19881,78960,csr,bfs,2,512,639345,401456,395416,195440,61812481,8283.12,228878,344961,1,1.0898,101179975680
grid,19881,78960,csr,bfs,4,512,639345,401456,395416,390880,36590215,13992.81,272386,494731,1,1.0514,101179975680
grid,19881,78960,csr,bfs-batch,1,64,639345,401456,395416,97720,14527309,4405.50,224936,281594,1,1.6511,12647496960
grid,19881,78960,csr,bfs-batch,2,64,639345,401456,395416,195440,6442047,9934.73,178274,274681,1,2.0156,12647496960
grid,19881,78960,csr,bfs-batch,4,64,639345,401456,395416,390880,3754988,17044.00,208665,730000,1,1.5403,12647496960
grid,19881,78960,csr,bfs-batch,1,512,639345,401456,395416,97720,95700102,5350.05,172857,259420,1,1.2019,101179975680
grid,19881,78960,csr,bfs-batch,2,512,639345,401456,395416,195440,53263120,9612.66,198762,316219,1,1.1666,101179975680
grid,19881,78960,csr,bfs-batch,4,512,639345,401456,395416,390880,28212056,18148.27,208239,492917,1,1.3778,101179975680
grid,19881,78960,csr,dfs,1,64,639345,401456,395416,183736,17318303,3695.51,265504,368301,1,1.0992,12647496960
grid,19881,78960,csr,dfs,2,64,639345,401456,395416,367472,9789002,6537.95,298790,464227,1,1.0295,12647496960
grid,19881,78960,csr,dfs,4,64,639345,401456,395416,734944,5419457,11809.30,295596,982857,1,1.0910,12647496960
grid,19881,78960,csr,dfs,1,512,639345,401456,395416,183736,121922499,4199.39,233619,296235,1,1.3639,101179975680
grid,19881,78960,csr,dfs,2,512,639345,401456,395416,367472,70408942,7271.80,255241,511364,1,1.0564,101179975680
grid,19881,78960,csr,dfs,4,512,639345,401456,395416,734944,40150231,12752.11,299477,764318,1,1.2067,101179975680
grid,19881,78960,csr-slices,bfs,1,64,920803,802864,793032,97720,18266665,3503.65,274926,478758,1,1.1635,12647496960
grid,19881,78960,csr-slices,bfs,2,64,920803,802864,793032,195440,9496323,6739.45,287222,435529,1,1.1321,12647496960
grid,19881,78960,csr-slices,bfs,4,64,920803,802864,793032,390880,5990513,10683.56,321174,824435,1,2.2734,12647496960
grid,19881,78960,csr-slices,bfs,1,512,920803,802864,793032,97720,113686814,4503.60,213626,358440,1,1.4361,101179975680
grid,19881,78960,csr-slices,bfs,2,512,920803,802864,793032,195440,64740163,7908.54,258887,400692,1,1.1268,101179975680
grid,19881,78960,csr-slices,bfs,4,512,920803,802864,793032,390880,35283831,14510.90,268285,593276,1,1.1827,101179975680
grid,19881,78960,csr-slices,bfs-batch,1,64,920803,802864,793032,97720,14355009,4458.37,219804,301364,1,1.4013,12647496960
grid,19881,78960,csr-slices,bfs-batch,2,64,920803,802864,793032,195440,7047597,9081.11,208700,409334,1,1.1551,12647496960
grid,19881,78960,csr-slices,bfs-batch,4,64,920803,802864,793032,390880,4364999,14662.09,217314,1032433,1,1.8012,12647496960
grid,19881,78960,csr-slices,bfs-batch,1,512,920803,802864,793032,97720,114949064,4454.15,220117,304819,1,1.0807,101179975680
grid,19881,78960,csr-slices,bfs-batch,2,512,920803,802864,793032,195440,59519570,8602.21,225342,359359,1,1.3427,101179975680
grid,19881,78960,csr-slices,bfs-batch,4,512,920803,802864,793032,390880,30943318,16546.38,218570,703195,1,1.0963,101179975680
grid,19881,78960,csr-slices,dfs,1,64,920803,802864,793032,183736,20796243,3077.48,308029,793780,1,1.1524,12647496960
grid,19881,78960,csr-slices,dfs,2,64,920803,802864,793032,367472,10705332,5978.33,306750,593661,1,1.1012,12647496960
grid,19881,78960,csr-slices,dfs,4,64,920803,802864,793032,734944,5600324,11427.91,296437,1122780,1,1.2796,12647496960
grid,19881,78960,csr-slices,dfs,1,512,920803,802864,793032,183736,156976714,3261.63,294213,634496,1,1.3040,101179975680
grid,19881,78960,csr-slices,dfs,2,512,920803,802864,793032,367472,76230141,6716.50,291423,401447,1,1.2152,101179975680
grid,19881,78960,csr-slices,dfs,4,512,920803,802864,793032,734944,35175454,14555.60,259093,635378,1,1.4059,101179975680
grid,19881,78960,edgelist,bfs,1,64,407937,639008,631704,97720,127429146,502.24,1989020,2197239,1,1.0671,12647496960
grid,19881,78960,edgelist,bfs,2,64,407937,639008,631704,195440,59990262,1066.84,1957490,2529136,1,1.0986,12647496960
